"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","full_address","lat","lon","cid","lat_offset","lon_offset"
"164","Commercial Break and Enter",2011,2,"8300 ST GEORGE ST","8300 ST GEORGE ST , Vancouver, BC, Canada",49.2093614,-123.093784,1,49.2097237171999,-123.093306512737
"165","Commercial Break and Enter",2011,2,"100 W PENDER ST","100 W PENDER ST , Vancouver, BC, Canada",49.28096,-123.10846,1,49.2812610459022,-123.108302963837
"166","Commercial Break and Enter",2011,2,"500 BURRARD ST","500 BURRARD ST , Vancouver, BC, Canada",49.2864999,-123.11779,1,49.2867123006847,-123.117534236997
"167","Commercial Break and Enter",2011,2,"8800 HUDSON ST","8800 HUDSON ST , Vancouver, BC, Canada",49.2055725,-123.1344262,1,49.2057119347162,-123.134019608347
"168","Commercial Break and Enter",2011,2,"1100 W HASTINGS ST","1100 W HASTINGS ST , Vancouver, BC, Canada",49.2878376,-123.1199394,1,49.2882146118991,-123.119581219717
"169","Commercial Break and Enter",2011,2,"500 W PENDER ST","500 W PENDER ST , Vancouver, BC, Canada",49.2833649,-123.1131068,1,49.2837981326132,-123.112977118182
"170","Commercial Break and Enter",2011,2,"500 E HASTINGS ST","500 E HASTINGS ST , Vancouver, BC, Canada",49.2810745,-123.0932008,1,49.2812021761803,-123.092717173786
"171","Commercial Break and Enter",2011,2,"2900 COMMERCIAL DR","2900 COMMERCIAL DR , Vancouver, BC, Canada",49.2585237,-123.0696257,1,49.2588241106015,-123.069438366343
"172","Commercial Break and Enter",2011,2,"2900 COMMERCIAL DR","2900 COMMERCIAL DR , Vancouver, BC, Canada",49.2585237,-123.0696257,1,49.25867355395,-123.069319639693
"173","Commercial Break and Enter",2011,2,"2900 COMMERCIAL DR","2900 COMMERCIAL DR , Vancouver, BC, Canada",49.2585237,-123.0696257,1,49.2589900692245,-123.069305022076
"174","Commercial Break and Enter",2011,2,"2900 COMMERCIAL DR","2900 COMMERCIAL DR , Vancouver, BC, Canada",49.2585237,-123.0696257,1,49.2586831502578,-123.069189238014
"175","Commercial Break and Enter",2011,2,"1100 W HASTINGS ST","1100 W HASTINGS ST , Vancouver, BC, Canada",49.2878376,-123.1199394,1,49.2882802336065,-123.119505830107
"176","Commercial Break and Enter",2011,2,"1100 W HASTINGS ST","1100 W HASTINGS ST , Vancouver, BC, Canada",49.2878376,-123.1199394,1,49.2879378396729,-123.119819515026
"177","Commercial Break and Enter",2011,2,"1600 E PENDER ST","1600 E PENDER ST , Vancouver, BC, Canada",49.2802251,-123.0724193,1,49.2804567000254,-123.07223068477
"178","Commercial Break and Enter",2011,2,"1300 W 6TH AVE","1300 W 6TH AVE , Vancouver, BC, Canada",49.2660152,-123.1336876,1,49.2662216085531,-123.133314895817
"179","Commercial Break and Enter",2011,2,"1200 COMMERCIAL DR","1200 COMMERCIAL DR , Vancouver, BC, Canada",49.2738037,-123.0693435,1,49.2740269996273,-123.068921986059
"180","Commercial Break and Enter",2011,2,"8600 GRANVILLE ST","8600 GRANVILLE ST , Vancouver, BC, Canada",49.2084331,-123.1403951,1,49.2088919027561,-123.140130609273
"181","Commercial Break and Enter",2011,2,"600 W 41ST AVE","600 W 41ST AVE , Vancouver, BC, Canada",49.2334308,-123.1170049,1,49.2337746613364,-123.116877933795
"183","Commercial Break and Enter",2011,2,"3100 GRANVILLE ST","3100 GRANVILLE ST , Vancouver, BC, Canada",49.2578505,-123.1385746,1,49.2583213648441,-123.138421903166
"184","Commercial Break and Enter",2011,2,"3000 GRANVILLE ST","3000 GRANVILLE ST , Vancouver, BC, Canada",49.2587806,-123.1385439,1,49.258973840194,-123.138389801329
"185","Commercial Break and Enter",2011,2,"200 E 14TH AVE","200 E 14TH AVE , Vancouver, BC, Canada",49.2582751,-123.1003393,1,49.2584944964367,-123.100096748388
"186","Commercial Break and Enter",2011,2,"400 E HASTINGS ST","400 E HASTINGS ST , Vancouver, BC, Canada",49.2811047,-123.0951412,1,49.2813666515971,-123.094863855785
"187","Commercial Break and Enter",2011,2,"1800 VICTORIA DVRS","1800 VICTORIA DVRS , Vancouver, BC, Canada",49.2539917,-123.0678776,1,49.2543898812133,-123.067671243721
"188","Commercial Break and Enter",2011,2,"6400 OAK ST","6400 OAK ST , Vancouver, BC, Canada",49.2273719,-123.1281751,1,49.2276421412801,-123.128042848695
"189","Commercial Break and Enter",2011,2,"1100 HAMILTON ST","1100 HAMILTON ST , Vancouver, BC, Canada",49.2757095,-123.1211894,1,49.2761542410368,-123.120718022965
"190","Commercial Break and Enter",2011,2,"1100 VICTORIA DR","1100 VICTORIA DR , Vancouver, BC, Canada",49.2747089,-123.0655251,1,49.2748685716313,-123.065318032232
"191","Commercial Break and Enter",2011,2,"7900 GRANVILLE ST","7900 GRANVILLE ST , Vancouver, BC, Canada",49.2140164,-123.1401158,1,49.2142356145928,-123.139919432022
"192","Commercial Break and Enter",2011,2,"7900 GRANVILLE ST","7900 GRANVILLE ST , Vancouver, BC, Canada",49.2140164,-123.1401158,1,49.2141413426868,-123.139645630412
"193","Commercial Break and Enter",2011,2,"100 WATER ST","100 WATER ST , Vancouver, BC, Canada",49.2837861,-123.1065744,1,49.2841521087794,-123.106386616542
"194","Commercial Break and Enter",2011,2,"2200 SE MARINE DR","2200 SE MARINE DR , Vancouver, BC, Canada",49.2080788,-123.0617927,1,49.2085552036214,-123.061314933463
"195","Commercial Break and Enter",2011,2,"2500 E HASTINGS ST","2500 E HASTINGS ST , Vancouver, BC, Canada",49.2810051,-123.0543193,1,49.281327796082,-123.053997377686
"196","Commercial Break and Enter",2011,2,"7900 GRANVILLE ST","7900 GRANVILLE ST , Vancouver, BC, Canada",49.2140164,-123.1401158,1,49.2144175353196,-123.139979781264
"197","Commercial Break and Enter",2011,2,"400 E 6TH AVE","400 E 6TH AVE , Vancouver, BC, Canada",49.2652109,-123.0954476,1,49.2656944902418,-123.095211174558
"198","Commercial Break and Enter",2011,2,"900 COMMERCIAL DR","900 COMMERCIAL DR , Vancouver, BC, Canada",49.276516,-123.0693651,1,49.2769563266038,-123.069236713794
"199","Commercial Break and Enter",2011,2,"400 E 6TH AVE","400 E 6TH AVE , Vancouver, BC, Canada",49.2652109,-123.0954476,1,49.2654312779557,-123.095279610205
"200","Commercial Break and Enter",2011,2,"100 JACKSON AVE","100 JACKSON AVE , Vancouver, BC, Canada",49.2838521,-123.0931241,1,49.2842415947023,-123.092959063358
"201","Commercial Break and Enter",2011,2,"1000 ALBERNI ST","1000 ALBERNI ST , Vancouver, BC, Canada",49.2839249,-123.1219471,1,49.2840266004457,-123.121813005608
"202","Commercial Break and Enter",2011,2,"600 HOWE ST","600 HOWE ST , Vancouver, BC, Canada",49.2841363,-123.1173675,1,49.284361362738,-123.117166060643
"203","Commercial Break and Enter",2011,2,"1100 HAMILTON ST","1100 HAMILTON ST , Vancouver, BC, Canada",49.2757095,-123.1211894,1,49.2761311051272,-123.120844219026
"204","Commercial Break and Enter",2011,2,"600 RICHARDS ST","600 RICHARDS ST , Vancouver, BC, Canada",49.2820977,-123.1145466,1,49.2824270959597,-123.114315302854
"205","Commercial Break and Enter",2011,2,"1100 HOWE ST","1100 HOWE ST , Vancouver, BC, Canada",49.278619,-123.1257033,1,49.278748161064,-123.125241984438
"206","Commercial Break and Enter",2011,2,"700 W BROADWAY AVE","700 W BROADWAY AVE , Vancouver, BC, Canada",49.26302,-123.12013,1,49.2634957948417,-123.119999236324
"207","Commercial Break and Enter",2011,2,"300 WATER ST","300 WATER ST , Vancouver, BC, Canada",49.2842264,-123.1090181,1,49.2843296133457,-123.108761941946
"208","Commercial Break and Enter",2011,2,"1100 W BROADWAY AVE","1100 W BROADWAY AVE , Vancouver, BC, Canada",49.2633151,-123.1292007,1,49.2634534498295,-123.12902671999
"209","Commercial Break and Enter",2011,2,"2100 W 4TH AVE","2100 W 4TH AVE , Vancouver, BC, Canada",49.2679851,-123.1529627,1,49.268155864145,-123.152508231989
"210","Commercial Break and Enter",2011,2,"400 NANAIMO ST","400 NANAIMO ST , Vancouver, BC, Canada",49.2810041,-123.0564351,1,49.2811626065263,-123.056280104056
"211","Commercial Break and Enter",2011,2,"100 W PENDER ST","100 W PENDER ST , Vancouver, BC, Canada",49.28096,-123.10846,1,49.2814038289206,-123.108249221368
"212","Commercial Break and Enter",2011,2,"7400 VICTORIA DR","7400 VICTORIA DR , Vancouver, BC, Canada",49.2171557,-123.0658551,1,49.2173391413176,-123.065435181004
"213","Commercial Break and Enter",2011,2,"900 COMMERCIAL DR","900 COMMERCIAL DR , Vancouver, BC, Canada",49.276516,-123.0693651,1,49.2766619743217,-123.069153056928
"214","Commercial Break and Enter",2011,2,"200 E 7TH AVE","200 E 7TH AVE , Vancouver, BC, Canada",49.2644751,-123.1006897,1,49.2645805746708,-123.100505121948
"215","Commercial Break and Enter",2011,2,"300 W CORDOVA ST","300 W CORDOVA ST , Vancouver, BC, Canada",49.2834866,-123.109353,1,49.2839467421823,-123.108929555488
"216","Commercial Break and Enter",2011,2,"1000 DAVIE ST","1000 DAVIE ST , Vancouver, BC, Canada",49.2790166,-123.1293928,1,49.2791265672958,-123.12928347113
"217","Commercial Break and Enter",2011,2,"1000 HOMER ST","1000 HOMER ST , Vancouver, BC, Canada",49.2770887,-123.1201572,1,49.277195472689,-123.119891448353
"218","Commercial Break and Enter",2011,2,"2600 RUPERT ST","2600 RUPERT ST , Vancouver, BC, Canada",49.2610581,-123.0336351,1,49.2612481559249,-123.033160482752
"219","Commercial Break and Enter",2011,2,"200 E 2ND AVE","200 E 2ND AVE , Vancouver, BC, Canada",49.2688762,-123.1005323,1,49.2691041523531,-123.100184721895
"220","Commercial Break and Enter",2011,2,"2700 RUPERT ST","2700 RUPERT ST , Vancouver, BC, Canada",49.2602858,-123.0336451,1,49.2606854015897,-123.033183897366
"221","Commercial Break and Enter",2011,2,"4300 MAIN ST","4300 MAIN ST , Vancouver, BC, Canada",49.2465995,-123.1010242,1,49.246817259476,-123.100628169299
"222","Commercial Break and Enter",2011,2,"3200 W BROADWAY AVE","3200 W BROADWAY AVE , Vancouver, BC, Canada",49.2640751,-123.1761225,1,49.2643136324601,-123.175970454632
"223","Commercial Break and Enter",2011,2,"900 W 7TH AVE","900 W 7TH AVE , Vancouver, BC, Canada",49.2649952,-123.1240959,1,49.2650978312202,-123.123731311852
"224","Commercial Break and Enter",2011,2,"100 W 8TH AVE","100 W 8TH AVE , Vancouver, BC, Canada",49.2636651,-123.1070025,1,49.2638340492819,-123.106756475297
"225","Commercial Break and Enter",2011,2,"500 RICHARDS ST","500 RICHARDS ST , Vancouver, BC, Canada",49.2831573,-123.1129627,1,49.2834973231592,-123.112750308778
"226","Commercial Break and Enter",2011,2,"3200 W BROADWAY AVE","3200 W BROADWAY AVE , Vancouver, BC, Canada",49.2640751,-123.1761225,1,49.2643756645082,-123.175973855185
"227","Commercial Break and Enter",2011,2,"500 GRANVILLE ST","500 GRANVILLE ST , Vancouver, BC, Canada",49.2843,-123.11484,1,49.2847779344006,-123.114465679606
"228","Commercial Break and Enter",2011,2,"1000 RICHARDS ST","1000 RICHARDS ST , Vancouver, BC, Canada",49.277729,-123.1211458,1,49.2781018126919,-123.120915506225
"229","Commercial Break and Enter",2011,2,"500 GRANVILLE ST","500 GRANVILLE ST , Vancouver, BC, Canada",49.2843,-123.11484,1,49.2844978169996,-123.114418522378
"230","Commercial Break and Enter",2011,2,"300 CAMBIE ST","300 CAMBIE ST , Vancouver, BC, Canada",49.2832808,-123.109016,1,49.2834407088483,-123.108791277923
"231","Commercial Break and Enter",2011,2,"100 DAVIE ST","100 DAVIE ST , Vancouver, BC, Canada",49.2729763,-123.1200325,1,49.2731890793286,-123.119876072361
"232","Commercial Break and Enter",2011,2,"1500 W 8TH AVE","1500 W 8TH AVE , Vancouver, BC, Canada",49.2643951,-123.1387601,1,49.264769662704,-123.138528075704
"233","Commercial Break and Enter",2011,2,"2400 W 3RD AVE","2400 W 3RD AVE , Vancouver, BC, Canada",49.2690251,-123.1599814,1,49.269149288669,-123.159767050888
"234","Commercial Break and Enter",2011,2,"800 DAVIE ST","800 DAVIE ST , Vancouver, BC, Canada",49.2777676,-123.1274367,1,49.2780526443748,-123.126953058383
"235","Commercial Break and Enter",2011,2,"400 W 40TH AVE","400 W 40TH AVE , Vancouver, BC, Canada",49.2342952,-123.113577,1,49.2345308279312,-123.113166822699
"236","Commercial Break and Enter",2011,2,"200 W 70TH AVE","200 W 70TH AVE , Vancouver, BC, Canada",49.2085451,-123.1103426,1,49.2087141614298,-123.109884994706
"237","Commercial Break and Enter",2011,2,"200 E HASTINGS ST","200 E HASTINGS ST , Vancouver, BC, Canada",49.2811945,-123.0994298,1,49.2815079075358,-123.098953911964
"238","Commercial Break and Enter",2011,2,"2600 MAIN ST","2600 MAIN ST , Vancouver, BC, Canada",49.26186,-123.10061,1,49.2620448556111,-123.100488246352
"239","Commercial Break and Enter",2011,2,"3300 CAMBIE ST","3300 CAMBIE ST , Vancouver, BC, Canada",49.2557272,-123.1149044,1,49.2559493791773,-123.114791218677
"240","Commercial Break and Enter",2011,2,"1100 HAMILTON ST","1100 HAMILTON ST , Vancouver, BC, Canada",49.2757095,-123.1211894,1,49.2759004864401,-123.120772502151
"241","Commercial Break and Enter",2011,2,"200 W 7TH AVE","200 W 7TH AVE , Vancouver, BC, Canada",49.2646351,-123.109652,1,49.2650842523297,-123.109283156112
"242","Commercial Break and Enter",2011,2,"3100 BLENHEIM ST","3100 BLENHEIM ST , Vancouver, BC, Canada",49.2586463,-123.1778951,1,49.2587895795809,-123.177603980692
"243","Commercial Break and Enter",2011,2,"4900 VICTORIA DR","4900 VICTORIA DR , Vancouver, BC, Canada",49.2398569,-123.0651365,1,49.2401920837069,-123.064981827366
"244","Commercial Break and Enter",2011,2,"1000 W BROADWAY AVE","1000 W BROADWAY AVE , Vancouver, BC, Canada",49.2632851,-123.12681,1,49.2636658349355,-123.126391626499
"245","Commercial Break and Enter",2011,2,"100 W BROADWAY AVE","100 W BROADWAY AVE , Vancouver, BC, Canada",49.2629351,-123.1070431,1,49.2631915792209,-123.106819194599
"246","Commercial Break and Enter",2011,2,"100 E PENDER ST","100 E PENDER ST , Vancouver, BC, Canada",49.28017,-123.10214,1,49.2805387504409,-123.101724550728
"247","Commercial Break and Enter",2011,2,"300 WATER ST","300 WATER ST , Vancouver, BC, Canada",49.2842264,-123.1090181,1,49.2845176584615,-123.10887984695
"248","Commercial Break and Enter",2011,2,"4500 OAK ST","4500 OAK ST , Vancouver, BC, Canada",49.2452587,-123.1275451,1,49.2457030522928,-123.127190927482
"249","Commercial Break and Enter",2011,2,"4500 OAK ST","4500 OAK ST , Vancouver, BC, Canada",49.2452587,-123.1275451,1,49.2456962073919,-123.127283181926
"250","Commercial Break and Enter",2011,2,"2100 W BROADWAY AVE","2100 W BROADWAY AVE , Vancouver, BC, Canada",49.2637051,-123.1531502,1,49.2640917203777,-123.152950161417
"251","Commercial Break and Enter",2011,2,"2100 W BROADWAY AVE","2100 W BROADWAY AVE , Vancouver, BC, Canada",49.2637051,-123.1531502,1,49.2638198700048,-123.153031260285
"252","Commercial Break and Enter",2011,2,"200 W 7TH AVE","200 W 7TH AVE , Vancouver, BC, Canada",49.2646351,-123.109652,1,49.26494948315,-123.109545451603
"253","Commercial Break and Enter",2011,2,"300 E 2ND AVE","300 E 2ND AVE , Vancouver, BC, Canada",49.2675505,-123.0981123,1,49.2679579057609,-123.097636424718
"254","Commercial Break and Enter",2011,2,"200 W BROADWAY AVE","200 W BROADWAY AVE , Vancouver, BC, Canada",49.2629851,-123.1096845,1,49.2634428896234,-123.109450258742
"255","Commercial Break and Enter",2011,2,"200 W BROADWAY AVE","200 W BROADWAY AVE , Vancouver, BC, Canada",49.2629851,-123.1096845,1,49.2634025277743,-123.109416914503
"256","Commercial Break and Enter",2011,2,"1600 W BROADWAY AVE","1600 W BROADWAY AVE , Vancouver, BC, Canada",49.2634951,-123.141234,1,49.2636010142426,-123.140980549843
"257","Commercial Break and Enter",2011,2,"700 W BROADWAY AVE","700 W BROADWAY AVE , Vancouver, BC, Canada",49.26302,-123.12013,1,49.2634061602962,-123.119839386435
"258","Commercial Break and Enter",2011,2,"100 WATER ST","100 WATER ST , Vancouver, BC, Canada",49.2837861,-123.1065744,1,49.2842160136467,-123.106078320977
"259","Commercial Break and Enter",2011,2,"200 W BROADWAY AVE","200 W BROADWAY AVE , Vancouver, BC, Canada",49.2629851,-123.1096845,1,49.2632114115575,-123.109220026086
"260","Commercial Break and Enter",2011,2,"100 E HASTINGS ST","100 E HASTINGS ST , Vancouver, BC, Canada",49.2812718,-123.1021792,1,49.2814632275353,-123.101731659946
"261","Commercial Break and Enter",2011,2,"2600 W 4TH AVE","2600 W 4TH AVE , Vancouver, BC, Canada",49.2681851,-123.1647217,1,49.2686832129763,-123.164298864491
"262","Commercial Break and Enter",2011,2,"1500 W 71ST AVE","1500 W 71ST AVE , Vancouver, BC, Canada",49.2070051,-123.14083,1,49.2071236320676,-123.140576115204
"263","Commercial Break and Enter",2011,2,"800 HOMER ST","800 HOMER ST , Vancouver, BC, Canada",49.2792188,-123.116954,1,49.2796520414589,-123.11669078528
"264","Commercial Break and Enter",2011,2,"300 W PENDER ST","300 W PENDER ST , Vancouver, BC, Canada",49.282096,-123.1111509,1,49.2823701803924,-123.110862914516
"265","Commercial Break and Enter",2011,2,"600 W PENDER ST","600 W PENDER ST , Vancouver, BC, Canada",49.2839783,-123.1141087,1,49.2843962986304,-123.113649385676
"266","Commercial Break and Enter",2011,2,"100 ATHLETES WAY","100 ATHLETES WAY , Vancouver, BC, Canada",49.2714351,-123.1068424,1,49.2716239453805,-123.106619908278
"267","Commercial Break and Enter",2011,2,"2100 TRIUMPH ST","2100 TRIUMPH ST , Vancouver, BC, Canada",49.2838051,-123.0613693,1,49.284110522236,-123.061167643213
"268","Commercial Break and Enter",2011,2,"3200 HEATHER ST","3200 HEATHER ST , Vancouver, BC, Canada",49.2568509,-123.119854,1,49.257099283472,-123.119665927171
"269","Commercial Break and Enter",2011,2,"500 E BROADWAY AVE","500 E BROADWAY AVE , Vancouver, BC, Canada",49.2623449,-123.0927405,1,49.2626397945645,-123.09256616822
"270","Commercial Break and Enter",2011,2,"1300 RICHARDS ST","1300 RICHARDS ST , Vancouver, BC, Canada",49.27452,-123.1258,1,49.274971880638,-123.125685773645
"271","Commercial Break and Enter",2011,2,"1100 E PENDER ST","1100 E PENDER ST , Vancouver, BC, Canada",49.2799647,-123.0810574,1,49.2803006446138,-123.080750337748
"272","Commercial Break and Enter",2011,2,"1100 COMMERCIAL DR","1100 COMMERCIAL DR , Vancouver, BC, Canada",49.2747041,-123.0693235,1,49.2748676954553,-123.069021677812
"273","Commercial Break and Enter",2011,2,"500 GRANVILLE ST","500 GRANVILLE ST , Vancouver, BC, Canada",49.2843,-123.11484,1,49.2847997713267,-123.114571247849
"274","Commercial Break and Enter",2011,2,"1100 W 8TH AVE","1100 W 8TH AVE , Vancouver, BC, Canada",49.2642451,-123.1291727,1,49.264642929345,-123.128693091817
"275","Commercial Break and Enter",2011,2,"300 MAIN ST","300 MAIN ST , Vancouver, BC, Canada",49.2821303,-123.0994238,1,49.2822740616828,-123.098930659992
"276","Commercial Break and Enter",2011,2,"9000 HEATHER ST","9000 HEATHER ST , Vancouver, BC, Canada",49.2047304,-123.1219506,1,49.204975750674,-123.121686529255
"277","Commercial Break and Enter",2011,2,"800 DENMAN ST","800 DENMAN ST , Vancouver, BC, Canada",49.2912403,-123.1355415,1,49.291623300516,-123.135152433834
"278","Commercial Break and Enter",2011,2,"1100 HARO ST","1100 HARO ST , Vancouver, BC, Canada",49.2838563,-123.1261119,1,49.2841548180032,-123.125786747515
"279","Commercial Break and Enter",2011,2,"1500 RAND AVE","1500 RAND AVE , Vancouver, BC, Canada",49.2046495,-123.1416824,1,49.2047557609123,-123.141399865425
"280","Commercial Break and Enter",2011,2,"700 BEATTY ST","700 BEATTY ST , Vancouver, BC, Canada",49.2785058,-123.1123711,1,49.2789842691991,-123.112247891005
"281","Commercial Break and Enter",2011,2,"300 E BROADWAY AVE","300 E BROADWAY AVE , Vancouver, BC, Canada",49.2627051,-123.0986958,1,49.2629019604099,-123.0984581959
"282","Commercial Break and Enter",2011,2,"2200 W 4TH AVE","2200 W 4TH AVE , Vancouver, BC, Canada",49.26791,-123.15588,1,49.2681402054111,-123.155665006484
